-0.402,4.252,9.347,0
-0.402,4.252,9.347,10
-0.411,4.213,9.471,4
-0.411,4.213,9.471,10
-0.565,4.309,10.027,6
-0.679,4.453,9.912,8
-0.67,4.348,9.596,0
-0.67,4.348,9.596,10
-0.651,4.309,9.404,1
-0.651,4.309,9.404,10
-0.67,4.328,9.49,10
-0.67,4.395,9.529,9
-0.632,4.424,9.586,0
-0.632,4.424,9.586,10
-0.565,4.28,9.596,10
-0.565,4.29,9.471,0
-0.565,4.29,9.471,10
-0.612,4.309,9.318,8
-0.612,4.309,9.318,10
-0.612,4.309,9.318,10
-0.612,4.309,9.318,1
-0.603,4.309,9.289,4
-0.603,4.309,9.289,10
-0.603,4.309,9.318,7
-0.526,4.223,9.462,0
-0.526,4.223,9.462,10
-0.622,4.328,9.51,6
-0.622,4.328,9.51,10
-0.699,4.367,9.51,7
-0.651,4.376,9.682,6
-0.593,4.29,9.73,1
-0.593,4.29,9.73,10
-0.498,4.3,9.778,9
-0.507,4.319,9.653,1
-0.507,4.319,9.653,10
-0.565,4.3,9.5,9
-0.488,4.367,9.414,2
-0.488,4.367,9.414,10
-0.66,4.462,9.347,9
-0.603,4.376,9.308,0
-0.603,4.376,9.308,10
-0.737,4.3,9.299,8
-0.737,4.3,9.299,10
-0.708,4.3,9.299,2
-0.737,4.29,9.241,10
-0.718,4.28,9.328,2
-0.718,4.28,9.328,10
-0.689,4.242,9.481,9
-0.584,4.223,9.356,0
-0.584,4.223,9.356,10
-0.565,4.175,9.395,9
-0.565,4.194,9.49,1
-0.565,4.194,9.49,10
-0.622,4.233,9.605,10
-0.67,4.271,9.548,1
-0.67,4.271,9.548,10
-0.699,4.338,9.519,0
-0.699,4.338,9.519,10
-0.699,4.357,9.5,9
-0.718,4.338,9.49,9
-0.66,4.338,9.529,0
-0.66,4.338,9.529,10
-0.708,4.367,9.567,1
-0.708,4.367,9.567,10
-0.679,4.405,9.625,0
-0.679,4.405,9.625,10
-0.718,4.395,9.548,8
-0.756,4.319,9.529,2
-0.756,4.319,9.529,10
-0.651,4.271,9.548,8
-0.66,4.328,9.404,4
-0.66,4.328,9.404,10
-0.66,4.261,9.404,7
-0.747,4.28,9.462,2
-0.747,4.28,9.462,10
-0.699,4.204,9.538,7
-0.699,4.261,9.586,1
-0.699,4.261,9.586,10
-0.689,4.233,9.644,0
-0.689,4.233,9.644,10
-0.641,4.175,9.538,5
-0.641,4.175,9.538,10
-0.593,4.204,9.49,6
-0.679,4.3,9.51,9
-0.66,4.3,9.538,9
-0.593,4.28,9.385,1
-0.593,4.28,9.385,10
-0.622,4.242,9.385,9
-0.67,4.271,9.5,2
-0.67,4.271,9.5,10
-0.679,4.309,9.462,8
-0.727,4.338,9.538,1
-0.727,4.338,9.538,10
-0.766,4.357,9.557,9
-0.794,4.319,9.605,2
-0.794,4.319,9.605,10
-0.775,4.29,9.519,8
-0.747,4.252,9.337,3
-0.747,4.252,9.337,10
-0.766,4.166,9.261,7
-0.9,4.242,9.318,1
-0.9,4.242,9.318,10
-0.785,4.29,9.49,9
-0.842,4.271,9.634,1
-0.842,4.271,9.634,10
-0.928,4.367,9.902,9
-0.928,4.367,9.902,10
-0.881,4.376,9.778,1
-0.881,4.376,9.778,10
-0.833,4.453,9.644,10
-0.775,4.367,9.596,9
-0.785,4.338,9.701,1
-0.785,4.338,9.701,10
-0.89,4.405,9.548,9
-1.072,4.482,9.395,2
-1.072,4.482,9.395,10
-1.177,4.491,9.328,8
-1.369,4.558,9.261,10
-1.513,4.654,9.05,0
-1.513,4.654,9.05,10
-1.522,4.616,9.155,1
-1.522,4.616,9.155,10
-1.465,4.568,9.347,9
-1.417,4.501,9.423,0
-1.417,4.501,9.423,10
-1.331,4.529,9.5,10
-1.34,4.462,9.414,0
-1.34,4.462,9.414,10
-1.398,4.587,9.318,0
-1.398,4.587,9.318,10
-1.541,4.587,9.232,10
-1.637,4.711,9.308,10
-1.714,4.683,9.423,0
-1.714,4.683,9.423,10
-1.781,4.75,9.146,0
-1.781,4.75,9.146,10
-2.03,4.951,8.81,0
-2.03,4.951,8.81,10
-2.365,4.213,11.435,10
-2.317,5.65,9.912,10
-2.346,5.152,11.674,0
-2.346,5.152,11.674,10
-1.963,5.123,10.688,10
-1.35,4.826,8.437,0
-1.35,4.826,8.437,10
-1.139,4.549,8.073,10
-1.283,4.683,9.376,1
-1.283,4.683,9.376,10
-1.101,4.817,9.395,9
-1.235,4.788,8.753,0
-1.235,4.788,8.753,10
-1.321,4.597,8.561,9
-1.321,4.597,8.561,10
-1.426,4.529,8.561,2
-1.618,4.539,8.494,10
-1.474,4.443,8.887,9
-1.254,4.357,9.414,10
-0.986,4.194,9.548,10
-0.555,4.051,9.337,0
-0.555,4.051,9.337,10
-0.363,4.041,9.328,0
-0.363,4.041,9.328,10
-0.287,4.06,9.376,1
-0.287,4.06,9.376,10
-0.277,4.166,9.5,9
-0.239,4.242,9.462,0
-0.239,4.242,9.462,10
-0.229,4.223,9.548,0
-0.229,4.223,9.548,10
-0.316,4.319,9.529,10
-0.459,4.213,9.5,0
-0.459,4.213,9.5,10
-0.545,4.3,9.423,0
-0.545,4.3,9.423,10
-0.641,4.3,9.452,10
-0.517,4.223,9.299,9
-0.517,4.223,9.299,10
-0.517,4.223,9.299,2
-0.45,4.194,9.299,10
-0.469,4.079,9.443,9
-0.526,4.118,9.749,1
-0.526,4.118,9.749,10
-0.44,4.223,9.969,9
-0.459,4.185,9.874,3
-0.459,4.185,9.874,10
-0.536,4.29,9.663,1
-0.536,4.29,9.663,10
-0.517,4.3,9.586,7
-0.545,4.338,9.462,9
-0.488,4.252,9.194,3
-0.488,4.252,9.194,10
-0.507,4.175,9.174,7
-0.459,4.185,9.49,1
-0.459,4.185,9.49,10
-0.478,4.156,9.519,0
-0.478,4.156,9.519,10
-0.507,4.185,9.538,2
-0.507,4.185,9.538,10
-0.459,4.242,9.663,7
-0.498,4.213,9.711,0
-0.498,4.213,9.711,10
-0.488,4.175,9.577,10
-0.44,4.099,9.308,1
-0.44,4.099,9.308,10
-0.517,4.175,9.356,1
-0.517,4.175,9.356,10
-0.517,4.185,9.443,8
-0.632,4.261,9.538,2
-0.632,4.261,9.538,10
-0.584,4.338,9.682,1
-0.584,4.338,9.682,10
-0.536,4.29,9.634,7
-0.526,4.29,9.682,2
-0.526,4.29,9.682,10
-0.574,4.328,9.701,0
-0.574,4.328,9.701,10
-0.603,4.3,9.682,9
-0.517,4.28,9.663,9
-0.498,4.28,9.663,0
-0.498,4.28,9.663,10
-0.44,4.319,9.462,1
-0.44,4.319,9.462,10
-0.43,4.204,9.452,9
-0.44,4.156,9.452,10
-0.45,4.213,9.49,1
-0.45,4.213,9.49,10
-0.45,4.233,9.5,10
-0.402,4.137,9.471,9
-0.402,4.137,9.471,10
-0.478,4.185,9.51,1
-0.478,4.185,9.51,10
-0.507,4.223,9.423,9
-0.478,4.175,9.423,1
-0.478,4.175,9.423,10
-0.498,4.166,9.462,9
-0.44,4.127,9.376,1
-0.44,4.127,9.376,10
-0.517,4.233,9.49,0
-0.517,4.233,9.49,10
-0.565,4.252,9.395,1
-0.565,4.252,9.395,10
-0.507,4.223,9.356,8
-0.565,4.156,9.452,10
-0.411,4.137,9.663,2
-0.411,4.137,9.663,10
-0.43,4.204,9.672,8
-0.498,4.252,9.452,2
-0.498,4.252,9.452,10
-0.574,4.309,9.567,8
-0.708,4.405,9.711,10
-0.737,4.395,9.529,0
-0.737,4.395,9.529,10
-0.718,4.453,9.203,0
-0.718,4.453,9.203,10
-0.823,4.338,9.194,10
-0.928,4.376,9.337,0
-0.928,4.376,9.337,10
-0.938,4.424,9.423,10
-1.034,4.395,9.557,0
-1.034,4.395,9.557,10
-1.12,4.51,9.672,10
-1.168,4.616,9.672,4
-1.168,4.616,9.672,10
-1.168,4.616,9.672,10
-1.225,4.577,9.529,6
-1.35,4.654,9.376,6
-1.35,4.654,9.376,10
-1.34,4.664,9.366,5
-1.225,4.568,9.308,9
-1.072,4.51,9.366,1
-1.072,4.51,9.366,10
-1.053,4.51,9.366,9
-1.101,4.52,9.481,8
-1.101,4.52,9.481,10
-1.024,4.539,9.385,2
-0.996,4.443,9.385,0
-0.996,4.443,9.385,10
-0.967,4.386,9.423,0
-0.967,4.386,9.423,10
-0.976,4.415,9.596,10
-1.024,4.367,9.577,0
-1.024,4.367,9.577,10
-1.063,4.424,9.5,1
-1.063,4.424,9.5,10
-0.919,4.395,9.299,9
-0.823,4.309,9.385,10
-0.842,4.309,9.366,10
-0.919,4.415,9.462,9
-0.919,4.415,9.462,10
-0.861,4.462,9.452,2
-0.919,4.462,9.328,1
-0.919,4.462,9.328,10
-0.881,4.376,9.308,9
-0.804,4.348,9.318,9
-0.852,4.328,9.337,1
-0.852,4.328,9.337,10
-0.938,4.395,9.414,5
-0.938,4.395,9.414,10
-0.9,4.386,9.395,4
-0.919,4.424,9.443,1
-0.919,4.424,9.443,10
-1.005,4.529,9.49,0
-1.005,4.529,9.49,10
-0.957,4.51,9.538,9
-0.957,4.52,9.548,0
-0.957,4.52,9.548,10
-0.938,4.529,9.548,2
-0.938,4.529,9.548,10
-0.871,4.491,9.5,9
-0.9,4.453,9.481,9
-0.89,4.424,9.462,10
-0.909,4.453,9.404,1
-0.909,4.453,9.404,10
-0.976,4.443,9.213,9
-0.957,4.453,9.385,0
-0.957,4.453,9.385,10
-0.881,4.415,9.299,3
-0.881,4.415,9.299,10
-0.833,4.405,9.289,7
-0.871,4.434,9.423,0
-0.871,4.434,9.423,10
-0.842,4.462,9.51,1
-0.842,4.462,9.51,10
-0.842,4.462,9.51,10
-0.775,4.472,9.462,10
-0.775,4.434,9.28,9
-0.756,4.405,9.49,1
-0.756,4.405,9.49,10
-0.718,4.443,9.586,10
-0.689,4.376,9.481,1
-0.689,4.376,9.481,10
-0.718,4.376,9.51,8
-0.632,4.309,9.414,10
-0.632,4.415,9.423,0
-0.632,4.415,9.423,10
-0.622,4.309,9.356,0
-0.622,4.309,9.356,10
-0.622,4.309,9.356,10
-0.632,4.395,9.538,10
-0.545,4.367,9.481,1
-0.545,4.367,9.481,10
-0.565,4.386,9.625,9
-0.565,4.386,9.625,5
-0.565,4.386,9.625,10
-0.641,4.405,9.443,6
-0.756,4.501,9.452,10
-0.785,4.443,9.519,9
-0.756,4.491,9.519,1
-0.756,4.491,9.519,10
-0.794,4.453,9.5,10
-0.708,4.462,9.49,0
-0.708,4.462,9.49,10
-0.727,4.491,9.395,10
-0.679,4.558,9.395,2
-0.679,4.558,9.395,10
-0.708,4.568,9.385,0
-0.708,4.568,9.385,10
-0.756,4.597,9.318,9
-0.747,4.606,9.452,1
-0.747,4.606,9.452,10
-0.699,4.577,9.452,9
-0.766,4.606,9.605,9
-0.737,4.558,9.548,0
-0.737,4.558,9.548,10
-0.67,4.577,9.5,10
-0.708,4.539,9.462,10
-0.699,4.529,9.51,9
-0.66,4.434,9.471,10
-0.651,4.424,9.423,0
-0.651,4.424,9.423,10
-0.641,4.357,9.5,0
-0.641,4.357,9.5,10
-0.66,4.319,9.423,0
-0.66,4.319,9.423,10
-0.593,4.357,9.366,1
-0.593,4.357,9.366,10
-0.66,4.261,9.356,0
-0.66,4.261,9.356,10
-0.612,4.261,9.347,9
-0.708,4.3,9.308,1
-0.708,4.3,9.308,10
-0.708,4.348,9.088,9
-0.737,4.319,9.098,0
-0.737,4.319,9.098,10
-0.814,4.29,8.916,3
-0.814,4.29,8.916,10
-0.804,4.271,8.964,7
-0.794,4.204,9.031,10
-0.794,4.204,9.031,10
-0.9,4.242,9.194,0
-0.9,4.242,9.194,10
-0.861,4.213,9.27,10
-0.909,4.194,9.194,10
-0.861,4.213,9.155,0
-0.861,4.213,9.155,10
-0.948,4.319,9.328,2
-0.948,4.319,9.328,10
-0.928,4.309,9.423,8
-1.034,4.405,9.481,1
-1.034,4.405,9.481,10
-0.986,4.386,9.577,9
-1.043,4.415,9.577,4
-1.043,4.415,9.577,10
-1.024,4.405,9.577,6
-1.11,4.491,9.548,0
-1.11,4.491,9.548,10
-1.168,4.539,9.51,2
-1.168,4.539,9.51,10
-1.197,4.568,9.462,9
-1.292,4.568,9.51,9
-1.235,4.587,9.577,10
-1.177,4.52,9.529,0
-1.177,4.52,9.529,10
-1.12,4.482,9.596,1
-1.12,4.482,9.596,10
-1.149,4.443,9.567,9
-1.091,4.386,9.462,10
-1.158,4.348,9.5,10
-1.139,4.338,9.538,1
-1.139,4.338,9.538,10
-1.12,4.338,9.51,9
-1.13,4.376,9.519,1
-1.13,4.376,9.519,10
-0.967,4.328,9.443,9
-0.938,4.204,9.366,10
-0.938,4.242,9.462,0
-0.938,4.242,9.462,10
-0.967,4.194,9.49,10
-1.043,4.261,9.462,0
-1.043,4.261,9.462,10
-1.082,4.348,9.356,10
-1.149,4.328,9.328,10
-1.187,4.309,9.318,0
-1.187,4.309,9.318,10
-1.187,4.309,9.337,10
-1.206,4.309,9.395,1
-1.206,4.309,9.395,10
-1.216,4.386,9.395,9
-1.245,4.376,9.51,0
-1.245,4.376,9.51,10
-1.149,4.367,9.682,10
-1.149,4.367,9.682,10
-1.043,4.309,9.72,2
-1.043,4.309,9.72,10
-1.024,4.328,9.73,8
-1.015,4.29,9.72,10
-1.043,4.348,9.586,0
-1.043,4.348,9.586,10
-1.158,4.386,9.625,0
-1.158,4.386,9.625,10
-1.206,4.309,9.586,1
-1.206,4.309,9.586,10
-1.245,4.338,9.653,9
-1.264,4.367,9.596,0
-1.264,4.367,9.596,10
-1.35,4.376,9.586,10
-1.302,4.309,9.605,0
-1.302,4.309,9.605,10
-1.283,4.367,9.596,10
-1.302,4.338,9.548,0
-1.302,4.338,9.548,10
