0.45,4.529,8.36,0
0.45,4.529,8.36,10
0.603,4.348,8.121,4
0.411,4.472,7.977,10
0.21,4.759,8.073,0
0.21,4.759,8.073,10
0.038,5.066,8.245,9
-0.095,5.133,8.217,2
-0.095,5.133,8.217,10
-0.124,5.583,8.024,8
-0.124,5.583,8.024,10
-0.095,5.966,8.245,0
-0.095,5.966,8.245,10
-0.028,6.301,8.676,1
-0.028,6.301,8.676,10
0.076,6.713,9.28,9
0.009,7.029,9.289,5
0.009,7.029,9.289,10
0.258,7.259,11.435,6
0.316,7.01,11.435,10
0.095,6.905,11.272,1
0.095,6.905,11.272,10
-0.306,6.081,11.109,9
-0.354,5.842,11.645,10
-0.43,5.458,11.789,9
-0.574,5.008,11.233,4
-0.574,5.008,11.233,10
-0.833,4.75,10.898,1
-0.833,4.75,10.898,10
-0.814,4.549,11.186,5
-0.881,4.635,11.923,1
-0.881,4.635,11.923,10
-1.474,5.391,12.038,10
-1.992,6.387,12.507,0
-1.992,6.387,12.507,10
-2.068,6.866,12.957,1
-2.068,6.866,12.957,10
-2.049,6.292,13.283,9
-1.561,4.836,15.026,9
-1.561,4.836,15.026,10
-1.532,4.472,15.218,10
-1.541,3.811,15.055,1
-1.541,3.811,15.055,10
-1.618,2.528,13.091,10
-1.618,2.528,13.091,10
-2.193,2.116,11.54,3
-2.193,2.116,11.54,10
-2.193,2.116,11.54,10
-2.413,2.126,10.841,6
-2.681,2.212,10.209,2
-2.681,2.212,10.209,10
-2.528,2.327,9.672,0
-2.528,2.327,9.672,10
-1.541,2.509,8.581,0
-1.541,2.509,8.581,10
-1.541,2.509,8.581,10
-0.421,2.71,8.187,1
-0.421,2.71,8.187,10
-0.239,3.074,8.207,8
-0.067,3.744,8.494,0
-0.067,3.744,8.494,10
-0.009,4.29,8.686,1
-0.009,4.29,8.686,10
-0.076,4.166,8.657,1
-0.076,4.166,8.657,10
-0.181,4.185,8.552,7
-0.191,3.859,8.111,1
-0.191,3.859,8.111,10
-0.306,3.17,7.786,6
-0.306,3.17,7.786,10
-0.306,3.17,7.786,5
-0.469,2.873,7.144,10
-0.699,2.959,7.259,2
-0.699,2.959,7.259,10
-0.775,2.94,7.134,8
-0.383,2.767,6.79,10
-0.325,2.672,6.818,8
-0.651,2.585,7.087,2
-0.651,2.585,7.087,10
-0.737,2.691,6.818,9
-0.9,2.968,6.138,1
-0.9,2.968,6.138,10
-1.015,3.198,6.043,9
-0.718,3.409,6.445,1
-0.718,3.409,6.445,10
-0.584,3.543,7.144,9
-0.363,3.735,7.642,9
-0.201,4.108,8.073,10
-0.249,4.328,8.571,0
-0.249,4.328,8.571,10
-0.45,4.664,8.791,1
-0.45,4.664,8.791,10
-0.651,4.96,8.217,1
-0.651,4.96,8.217,10
-0.833,5.478,7.565,8
-0.785,5.458,7.326,2
-0.785,5.458,7.326,10
-0.22,5.018,7.383,10
-0.22,5.018,7.383,10
0.047,5.066,7.106,8
0.057,4.865,7.182,1
0.057,4.865,7.182,10
-0.028,4.778,7.652,9
-0.105,4.501,8.897,3
-0.105,4.501,8.897,10
-0.172,4.424,9.471,9
-0.181,4.443,10.601,9
-0.162,4.491,11.272,9
-0.21,4.826,11.214,0
-0.21,4.826,11.214,10
-0.229,4.999,10.372,10
-0.105,5.037,9.72,1
-0.105,5.037,9.72,10
0.306,5.353,9.739,9
0.555,5.487,9.538,2
0.555,5.487,9.538,10
0.517,6.052,9.672,8
0.181,6.416,10.372,0
0.181,6.416,10.372,10
-0.067,6.694,12.172,0
-0.067,6.694,12.172,10
-0.44,6.972,14.346,2
-0.44,6.972,14.346,10
-0.335,7.02,15.965,8
0.028,6.828,16.051,0
0.028,6.828,16.051,10
0.555,6.301,15.591,0
0.555,6.301,15.591,10
1.034,5.162,15.036,10
1.35,4.529,13.953,10
1.35,4.261,12.498,0
1.35,4.261,12.498,10
1.264,4.07,11.176,10
1.063,3.926,10.142,0
1.063,3.926,10.142,10
0.976,3.715,9.356,0
0.976,3.715,9.356,10
1.11,3.399,8.705,10
1.302,2.959,9.031,10
