0,11.6327626308,14.5213120313,-0.939886198089,3.80405745092,38346.7569959,3405625.62044
0,12.9638308069,14.5213120313,12.2676515818,0.382144660256,43060.9775949,3405625.62044
0,12.9698287152,13.8914119533,12.2012968994,0.343341502035,43093.5911142,3405625.62044
0,12.9813668552,13.8914119533,12.2012968994,0.3184161249,43166.0222101,3405625.62044
0,13.0028419369,13.8783089368,12.360722328,0.287169708671,43304.0294089,3405625.62044
0,13.0138736188,13.8783089368,12.4243409322,0.274373306804,43375.6639427,3405625.62044
1,11.9824616357,19.1373701224,-0.953886270049,4.41136178692,41738.1119148,3411041.40108
1,13.1984904636,19.1373701224,9.16811837319,2.3138986676,45965.8950558,3411041.40108
1,13.1824903691,19.3520393545,9.16811837319,2.41423028984,45979.2794171,3411041.40108
1,13.1041342681,19.3520393545,8.73606209616,2.50782325926,45569.9231783,3411041.40108
1,13.0295055939,20.5875684945,8.29248675933,2.99274014447,45753.4744557,3411041.40108
1,13.2112020791,21.9278311756,8.29248675933,3.35433464119,47561.5798425,3411041.40108
1,13.1293123472,21.9278311756,8.83137944395,2.90073040775,46283.0283798,3411041.40108
1,13.0956813088,18.5115410076,9.37647608011,2.14671533836,45082.9454553,3411041.40108
1,12.8167817452,17.0280241921,8.5652894357,1.64181569699,42743.15599,3411041.40108
2,11.8700054985,19.7834093398,-0.768730150544,4.60680101234,41502.6294023,3456618.78166
2,13.6566889186,19.2140676064,8.80335763157,2.95683826927,49983.499461,3456618.78166
2,13.658428246,19.2140676064,8.7125443055,2.95424028758,49991.730644,3456618.78166
2,13.0642865255,19.1962099289,8.7125443055,2.77758557871,45667.9844009,3456618.78166
2,13.3067383734,19.2954750237,8.89185698681,2.77130319922,47295.8483351,3456618.78166
2,13.5119632034,19.2954750237,9.12022453378,2.53407375192,48382.6379241,3456618.78166
2,12.93136151,19.033655201,9.12022453378,2.61875762424,44563.9685115,3456618.78166
2,13.0414276768,19.033655201,8.83242893566,2.75927567622,45489.2641551,3456618.78166
2,13.3893381484,18.0655924217,8.50010951653,2.58453088203,47604.2690384,3456618.78166
2,12.9417642123,19.2313749186,8.34096235823,2.54198069977,44531.4372622,3456618.78166
2,13.0657761105,19.2313749186,8.34096235823,2.80072589847,45710.9941579,3456618.78166
2,13.555291655,19.9694819369,9.30813352616,2.68684695617,48887.0600753,3456618.78166
2,13.1262063383,19.9694819369,9.68193121826,2.59505511686,45832.0905969,3456618.78166
2,12.8994286557,19.164978494,9.68193121826,2.40231304589,44074.5901094,3456618.78166
2,13.2432874968,19.3261821897,9.15427034169,2.17385689031,46108.2412809,3456618.78166
2,13.0704860031,20.6588837482,9.15427034169,2.50529018443,45341.2053161,3456618.78166
3,11.9791092375,19.6037164517,-0.841450583863,4.39790689805,41687.2046611,3469110.89479
3,13.5523874433,19.6037164517,7.89657714745,3.18120109338,49609.5349274,3469110.89479
3,13.0512282489,19.2378785755,7.89657714745,3.3177397524,46423.5407024,3469110.89479
