0,9.0078018207,10.7043760669,-0.7067528011,2.9265332713,22964.5032009,2030260.23175,0,0,0.2498948005,0.0101586288,0.0001031977,0.22565351,0.27832595,0.0176078333,0.1922400957,5.10828805045773E-07,1.29340647876872E-05,0.1654739743,-0.046037477,0.010107708
0,9.9836751626,10.0164563196,9.9510587939,0.0143601408,25516.5378473,2043635.66319,0.0110193128,0.4444444444,0.248051263,0.0104288607,0.0001087611,0.21787235,0.27593175,0.0145411071,0.1903294226,5.38367620384565E-07,0.000013751,-0.0336092587,-0.0007566405,0.0103765854
0,9.9802053066,10.0164563196,9.9474673688,0.0140149849,25498.8017618,2039851.80371,0.0092116903,0.3737373737,0.2455433372,0.0099975289,9.99505834114365E-05,0.21787235,0.27114335,0.0297727146,0.2186919673,4.9475538788661E-07,1.53044687383918E-05,0.0932568757,-0.2156749208,0.0099474156
0,9.9731884705,9.9971141141,9.9453997306,0.0119703905,25462.9456788,2035689.59935,0.0083677325,0.3535353535,0.2460640755,0.0093857741,8.80927561069604E-05,0.22146365,0.2693477,0.0291383434,0.2089684152,4.36059142729454E-07,1.33160712469299E-05,-0.1900682425,-0.4486780372,0.0093387274
0,9.972730469,10.0120005429,9.9453997306,0.0128403459,25460.6125775,2037856.38403,0.010606314,0.3737373737,0.2469978153,0.0121716324,0.0001481486,0.21547815,0.2765303,0.0188200474,0.2548994449,7.33335749431785E-07,2.73245177293874E-05,-0.1127927016,0.1153188288,0.0121106214
0,9.9723515734,10.0120005429,9.9394994297,0.0128949482,25458.6783187,2036436.56909,0.0116657478,0.4343434343,0.2469020502,0.0129014505,0.0001664474,0.21547815,0.2765303,0.015188295,0.2976959858,8.2391474804531E-07,3.33322382514323E-05,0.1437524281,-0.1655132413,0.0128367811
0,9.9715998509,9.9940208535,9.9394994297,0.0117954697,25454.8333362,2035631.53026,0.0106362402,0.4242424242,0.2485001788,0.0106980859,0.000114449,0.22565351,0.2753332,0.0134948542,0.2129654298,5.66522757280783E-07,1.68643243904016E-05,0.0972456772,-0.3141314668,0.0106444611
0,9.9747054509,10.0154560879,9.9300481264,0.0162880776,25470.7236184,2038750.23116,0.0105045591,0.3333333333,0.2460999895,0.0134688213,0.0001814091,0.20649989,0.27952304,0.0360903554,0.2524805611,0.000000898,3.23047804238507E-05,-0.4740362027,0.5666881292,0.013401308
0,9.9855071193,10.083473645,9.9277015725,0.0294704906,25526.0725603,2041039.94288,0.0110671977,0.3333333333,0.2437237438,0.0152013423,0.0002310808,0.20649989,0.27952304,0.003287415,0.2897797243,1.14384999359756E-06,4.66296890211399E-05,-0.427533345,-0.1171462721,0.0151251446
0,9.9900829384,10.083473645,9.9277015725,0.0254194328,25549.4152355,2045069.31143,0.0137726482,0.3535353535,0.2449627443,0.0165640742,0.0002743686,0.20470424,0.27832595,0.0071286559,0.3899736925,1.35812433598278E-06,7.31887666538576E-05,-0.4116404529,-0.1830199344,0.0164810457
0,9.9899916271,10.0232453985,9.9612304373,0.012544525,25548.8230589,2042459.16229,0.014933836,0.2828282828,0.2455253831,0.0181108299,0.0003280022,0.20290859,0.27832595,0.0136254699,0.3204851651,1.62361068694602E-06,6.83542674066899E-05,-0.2505190048,-0.5236638833,0.0180200482
0,9.9950514492,10.0253116173,9.9612304373,0.0129930659,25574.7129069,2047151.82071,0.0118572852,0.303030303,0.244364195,0.0154691627,0.000239295,0.20290859,0.27712885,0.0070137973,0.2992651234,1.18451021954972E-06,0.000050916,-0.1430280006,-0.311707135,0.0153916225
0,9.9948880506,10.038742071,9.9118914275,0.019722705,25573.933089,2045643.68224,0.0099658647,0.3838383838,0.2438913397,0.0122348649,0.0001496919,0.21068975,0.27234045,0.0118993589,0.2420349944,0.000000741,2.61267954865232E-05,-0.3564048776,-0.0095709693,0.0121735369
0,9.9900293734,10.1941469221,9.867695358,0.0467078535,25549.5343374,2047958.71203,0.0120069216,0.3636363636,0.2441008319,0.0151588325,0.0002297902,0.20590134,0.29029694,0.0126273697,0.3072604859,1.13746150602245E-06,4.76973187280661E-05,-0.0403250217,0.5572866629,0.0150828479
0,9.9813795696,10.1941469221,9.867695358,0.0510584951,25505.4195409,2037884.92617,0.0148560233,0.303030303,0.2427840217,0.0185416566,0.000343793,0.20350714,0.29029694,0.0182619248,0.3100368867,1.70177548812235E-06,7.53066240053006E-05,0.0795915262,-0.2625807674,0.0184487153
0,9.9748843328,10.0662860572,9.8425882485,0.0460766146,25472.1127697,2029485.20212,0.0134314724,0.3232323232,0.2417485286,0.0165129316,0.0002726769,0.20350714,0.2885013,0.0092668448,0.2659027923,1.34975069840533E-06,4.87331621162507E-05,0.0606703699,-0.4499400199,0.0164301595
0,9.9663163573,10.0662860572,9.8425882485,0.0439837797,25428.3254546,2039589.97722,0.0138684136,0.3131313131,0.2424727747,0.0182821585,0.0003342373,0.20350714,0.28191724,0.0127235413,0.2995694307,1.65447473693372E-06,6.83995977688913E-05,-0.0783399123,-0.6530264262,0.0181905181
0,10.0077509427,10.2579305423,9.8750693964,0.0782682954,25641.2684436,2041500.04082,0.0171783969,0.3131313131,0.2434364421,0.0222431832,0.0004947592,0.1945289,0.29269117,0.0067358902,0.3788675392,2.44905804534863E-06,0.0001247159,-0.0842168137,-0.5682205431,0.0221316879
0,10.1158579177,10.2579305423,9.98065933,0.086853481,26198.5599844,2105745.88318,0.0151433253,0.3434343434,0.2421734994,0.0190127152,0.0003614833,0.1945289,0.29269117,0.0165405344,0.3289411861,1.78934253492831E-06,8.4613890930045E-05,0.1529117338,0.3659537932,0.0189174128
0,10.120916691,10.253763961,9.9839702316,0.0686186849,26224.0417765,2104990.48229,0.0178068762,0.3232323232,0.2418263406,0.022851107,0.0005221731,0.18794483,0.29328972,0.0085818241,0.4789781536,2.58475679732888E-06,0.0001656491,0.0502203103,-0.4379769706,0.0227365644
0,9.9947443035,10.1388693526,9.8662647364,0.0823064469,25574.8321393,2043869.21862,0.0197880785,0.2929292929,0.244214557,0.0252440559,0.0006372624,0.18794483,0.30585927,0.0159198971,0.429233249,3.15444868477259E-06,0.0001963043,-0.058226665,-0.6398420325,0.0251175185
0,9.8998172073,10.0296594573,9.7269658411,0.0513202481,25090.3077135,2002766.97609,0.013599066,0.3131313131,0.2444839039,0.0172923588,0.0002990257,0.19812019,0.30585927,0.0171528127,0.3616765626,1.48017708835967E-06,7.21578114312771E-05,0.2217702308,1.0977714345,0.0172056798
0,9.8310810598,10.0232431733,9.7227413404,0.0720128633,24743.767208,1988850.02601,0.0149517889,0.3434343434,0.2437776158,0.0192801769,0.0003717252,0.19153613,0.29029694,0.0098074849,0.3763422169,0.00000184,9.38746964555642E-05,0.028100283,0.0158421462,0.0191835338
0,9.8136797641,9.9255424042,9.7227413404,0.0609346543,24655.8780273,1956518.74275,0.0153468321,0.3333333333,0.2428199344,0.0200437692,0.0004017527,0.19153613,0.29029694,0.0042401646,0.4593891969,1.98867577998594E-06,0.0001225506,0.0392618219,-0.278144135,0.0199432985
0,9.8503848168,9.942635709,9.7432225252,0.0506865085,24840.358441,2002283.09067,0.0099239644,0.3232323232,0.2429157003,0.0119863297,0.0001436721,0.2088941,0.2705448,0.0141992076,0.2684200079,7.11176897493675E-07,2.55006433980706E-05,-0.3999782,0.0879815841,0.0119262475
0,9.8839257824,10.0000344707,9.7678459885,0.0676230755,25010.3198085,1980905.24378,0.0090081816,0.3838383838,0.2434543967,0.0089766898,0.000080581,0.2208651,0.2633622,0.0151424691,0.1890218801,3.9887575167055E-07,1.07296149535676E-05,-0.0200314026,-0.3630697592,0.0089316936
0,10.274479236,15.6145380867,8.8462938756,1.1484719803,27362.2813338,2086674.67812,0.0098700928,0.4545454545,0.2434723526,0.0090294397,8.15307808673406E-05,0.2208651,0.2621651,0.017005433,0.1764697315,4.03577365293336E-07,9.95131930573574E-06,-0.0703806974,-0.6624547716,0.008984179
0,10.308966234,15.6145380867,8.8462938756,1.1491743974,27544.4189722,2256600.59883,0.0103249926,0.4242424242,0.243496295,0.0103096842,0.0001062896,0.22026655,0.2693477,0.0096880085,0.2030597078,5.26133467143775E-07,1.40205207980274E-05,0.0446184244,-0.5036348397,0.0102580063
0,10.0095622981,10.5106946781,9.4063072168,0.1769682844,25656.9997241,2057041.17838,0.0105105432,0.4242424242,0.2432927891,0.0101788967,0.0001036099,0.22026655,0.2693477,0.0145736644,0.2173622243,5.12869196277741E-07,1.50045849540904E-05,-0.0282890416,-0.1366996915,0.0101278744
0,10.0138094407,10.1415684213,9.8848532233,0.0550600897,25671.5292487,2047442.21201,0.0090440928,0.4242424242,0.2441307594,0.0082748208,6.84726591988764E-05,0.22325931,0.26755205,0.0182029556,0.1880530783,3.38939663034438E-07,8.78427677354939E-06,0.0147478407,0.279723348,0.0082333427
0,9.9747734246,10.0831851535,9.9214139871,0.0353018015,25471.3218788,2041602.67208,0.0092954866,0.3939393939,0.2449926723,0.0102013543,0.0001040676,0.21068975,0.27114335,0.0156636316,0.2155186197,5.1513476156209E-07,1.5456468861171E-05,0.003411816,0.3019383451,0.0101502193
0,9.9590338071,10.0831851535,9.9214139871,0.0291964534,25390.9009419,2028027.22915,0.0099718494,0.3737373737,0.2443761649,0.0111346822,0.0001239811,0.21068975,0.27114335,0.0208495256,0.2430606485,6.13706676958985E-07,2.08682997155134E-05,-0.2274684347,-0.0239477881,0.0110788689
0,9.9599836982,10.0166906598,9.9206486149,0.0183989539,25395.6131304,2029192.00694,0.0119350951,0.3535353535,0.2431192089,0.0131662896,0.0001733512,0.20410569,0.2789245,0.0134737591,0.2267016405,8.58088350719729E-07,2.70744893690179E-05,-0.2656894828,0.2986213667,0.0131002928
0,9.9741443779,10.0978094309,9.913121564,0.0306866252,25468.0314213,2039345.58976,0.0154725291,0.3232323232,0.2437596578,0.0183171353,0.0003355174,0.20111294,0.29029694,0.0068424535,0.3616259719,1.66081136436502E-06,8.0043772648825E-05,-0.084077041,-0.1835936287,0.0182253196
0,9.9892963589,10.0978094309,9.913121564,0.0292490648,25545.4456971,2042516.69956,0.0134673848,0.3333333333,0.2438973241,0.017260951,0.0002979404,0.20111294,0.29029694,0.008367889,0.3594119016,1.47480513081601E-06,0.000075812,-0.0345271654,0.0103297364,0.0171744294
0,9.9907115614,10.0563109078,9.9399812473,0.0212537296,25552.5809212,2048821.05704,0.0116896916,0.3333333333,0.2430653405,0.0144082487,0.0002075976,0.2124854,0.2717419,0.0033863784,0.306425686,1.02760826569735E-06,4.49280528540353E-05,0.0657522013,-0.857622651,0.0143360264
0,9.9802542504,10.0395815017,9.9399812473,0.018176281,25499.0861514,2036726.21865,0.0109295318,0.3333333333,0.2436100204,0.0131747041,0.0001735728,0.2124854,0.2717419,0.0127402315,0.311426759,8.59185497011819E-07,3.66140952829228E-05,0.0384243627,-0.7272505601,0.0131086651
0,9.9778981612,10.0128987191,9.9500187469,0.0132220185,25487.0083932,2040971.68653,0.0092715453,0.3737373737,0.2445258011,0.0100418074,0.0001008379,0.21787235,0.2669535,0.0098747082,0.205540421,4.99147582939389E-07,1.46924192362551E-05,-0.0266479525,-0.730082575,0.0099914722
0,9.9733382249,10.0128987191,9.9291097719,0.0172216113,25463.7496148,2036063.22235,0.0118872127,0.3636363636,0.2450824552,0.0142268538,0.0002024034,0.21068975,0.27593175,0.0080126588,0.2786087432,1.00189667875207E-06,3.80068127932496E-05,-0.1069224755,-0.2926770843,0.0141555408
0,9.9765017154,10.0270078247,9.9291097719,0.0221741879,25479.9560118,2037633.85497,0.0130723431,0.3333333333,0.2449986581,0.0160436346,0.0002573982,0.21068975,0.28072014,0.0070851391,0.3113625834,1.27412115224326E-06,5.25871357196886E-05,0.0716865907,-0.5454921875,0.0159632149
0,9.9912455324,10.0314180506,9.941429191,0.0198853175,25555.2979747,2046435.79885,0.0097862985,0.3535353535,0.2445976285,0.0121591833,0.0001478457,0.21906945,0.28072014,0.0160098145,0.2890250778,7.31836407541974E-07,2.94545535555301E-05,0.3847168599,0.3988973903,0.0120982346
0,9.9907896036,10.0314180506,9.9539302192,0.0167082146,25552.9359535,2044354.92011,0.0096306752,0.3838383838,0.2457348756,0.0117606887,0.0001383138,0.22266077,0.27712885,0.0118884567,0.267503477,6.84653307467223E-07,2.61032895994122E-05,0.130409812,-0.3212184689,0.0117017375
0,9.9915388004,10.034931048,9.9583702882,0.0164839896,25556.7665464,2042003.94095,0.0123600663,0.3535353535,0.2472791358,0.0139673834,0.0001950878,0.21428105,0.27712885,0.0057223127,0.3413748423,9.65684606932771E-07,4.70773795980063E-05,0.0477924346,-0.5483611154,0.013897371
0,10.0199048211,10.1171257547,9.9674041221,0.0314150683,25702.26676,2056011.97897,0.0125336468,0.3737373737,0.2480153516,0.0137071289,0.0001878854,0.21428105,0.28311434,0.0082437974,0.297244984,0.00000093,3.88521940448052E-05,0.186327075,-0.2394365819,0.013638421
0,10.0294721479,10.1171257547,9.9165867441,0.0381392741,25751.4921396,2069227.03795,0.0131202274,0.3434343434,0.2471534404,0.0150462862,0.0002263907,0.20829555,0.28311434,0.006529381,0.2962409185,1.1206341127777E-06,0.000047754,-0.0195591669,-0.4061555572,0.0149708658
0,9.9795694071,10.1100649252,9.7777750702,0.0585954898,25496.3811794,2031727.60037,0.0130364298,0.3232323232,0.246052108,0.0154937213,0.0002400554,0.20829555,0.2789245,0.0084782331,0.3230932022,1.18827422833917E-06,5.4430831937692E-05,-0.1058602727,-0.7450278549,0.015416058
1,9.0000543217,10.7175145243,-0.707862447,2.923933251,22924.8930434,2030260.23175,0.0117196177,0.3636363636,0.2446514985,0.0147842377,0.0002185737,0.207697,0.2801216,0.0100751414,0.2909560027,1.08193973836386E-06,4.32435262159974E-05,-0.1033475703,-0.2896494604,0.0147101308
1,9.9703812029,10.0572516743,9.9046970468,0.0258949287,25448.7480006,2043635.66319,0.0112527471,0.404040404,0.2442025855,0.0140898728,0.0001985245,0.207697,0.2801216,0.009850065,0.2614217842,9.82696349561374E-07,3.57920656203811E-05,-0.1277031498,0.1001252204,0.0140192464
