-0.287,4.031,5.707,0
-0.287,4.031,5.707,10
-0.287,4.031,5.707,10
-0.009,4.577,6.024,8
0.028,4.635,6.311,0
0.028,4.635,6.311,10
-0.028,4.903,6.876,10
-0.028,4.903,6.876,10
-0.067,4.932,7.096,10
-0.172,4.97,7.096,0
-0.172,4.97,7.096,10
-0.22,4.999,7.106,0
-0.22,4.999,7.106,10
-0.239,4.96,7.192,10
-0.354,5.066,7.316,10
-0.536,5.277,7.7,0
-0.536,5.277,7.7,10
-0.9,5.746,8.198,9
-0.9,5.746,8.198,10
-1.312,6.416,10.19,1
-1.312,6.416,10.19,10
-1.235,6.531,10.994,1
-1.235,6.531,10.994,10
-1.197,6.646,11.483,9
-1.063,6.943,11.597,0
-1.063,6.943,11.597,10
-1.101,7.269,10.755,10
-1.426,7.431,9.96,10
-1.551,7.46,10.008,10
-1.312,7.642,10.285,0
-1.312,7.642,10.285,10
-1.273,7.776,10.573,10
-1.034,7.661,11.444,0
-1.034,7.661,11.444,10
-1.417,7.565,13.005,0
-1.417,7.565,13.005,10
-1.446,7.46,14.748,10
-1.541,7.134,16.156,0
-1.541,7.134,16.156,10
-1.379,6.512,17.162,1
-1.379,6.512,17.162,10
-1.676,5.775,17.028,9
-2.212,4.884,16.041,0
-2.212,4.884,16.041,10
-2.614,4.348,14.04,10
-3.505,4.223,11.712,0
-3.505,4.223,11.712,10
-4.415,4.271,9.749,10
-4.769,3.648,8.043,0
-4.769,3.648,8.043,10
-5.114,2.834,6.799,10
-4.817,2.576,6.359,0
-4.817,2.576,6.359,10
-4.319,2.528,6.387,10
-3.629,2.49,6.885,0
-3.629,2.49,6.885,10
-2.49,2.518,7.508,10
-1.484,2.815,7.977,0
-1.484,2.815,7.977,10
-0.392,2.921,8.399,8
-0.392,2.921,8.399,10
0.134,3.869,8.408,3
0.545,4.309,7.977,9
0.574,4.443,7.364,1
0.574,4.443,7.364,10
0.383,4.644,6.742,9
0.191,4.529,6.512,0
0.191,4.529,6.512,10
0.009,4.252,6.273,0
0.009,4.252,6.273,10
-0.086,3.974,6.34,10
-0.201,3.754,6.426,10
-0.363,3.735,6.598,0
-0.363,3.735,6.598,10
-0.584,3.553,6.771,10
-0.584,3.62,6.32,1
-0.584,3.62,6.32,10
-0.488,3.543,5.899,9
-0.277,3.562,5.87,1
-0.277,3.562,5.87,10
-0.344,3.553,5.899,9
-0.22,3.715,6.589,1
-0.22,3.715,6.589,10
-0.114,3.888,6.981,9
-0.076,4.07,7.556,2
-0.076,4.07,7.556,10
0.019,4.328,8.043,8
0.162,4.568,8.418,0
0.162,4.568,8.418,10
0.268,4.836,8.389,1
0.268,4.836,8.389,10
0.488,4.903,8.092,9
0.919,4.625,8.303,10
0.909,4.539,8.399,10
0.766,4.568,8.648,0
0.766,4.568,8.648,10
0.459,4.673,8.897,0
0.459,4.673,8.897,10
0.067,4.683,9.385,10
-0.354,4.539,9.921,0
-0.354,4.539,9.921,10
-1.005,4.922,10.218,10
-1.637,5.794,10.008,0
-1.637,5.794,10.008,10
-1.752,6.301,9.969,10
-1.187,6.713,10.314,0
-1.187,6.713,10.314,10
-0.478,6.991,10.247,10
0.143,7.269,9.5,3
0.143,7.269,9.5,10
