-0.651,4.156,9.28,0
-0.651,4.156,9.28,10
-0.641,4.223,9.174,4
-0.641,4.242,9.318,9
-0.584,4.213,9.711,1
-0.584,4.213,9.711,10
-0.43,4.223,9.874,10
-0.316,4.194,9.854,10
-0.21,4.213,9.653,9
-0.249,4.041,9.337,3
-0.249,4.041,9.337,10
-0.277,4.012,9.385,7
-0.411,4.108,9.567,2
-0.411,4.108,9.567,10
-0.536,4.031,9.586,8
-0.498,4.127,9.759,1
-0.498,4.127,9.759,10
-0.737,3.859,9.835,9
-0.756,3.945,9.759,1
-0.756,3.945,9.759,10
-0.526,3.782,9.864,9
-0.632,3.629,9.845,1
-0.632,3.629,9.845,10
-0.679,3.61,9.759,9
-0.909,3.677,9.653,1
-0.909,3.677,9.653,10
-0.871,3.802,9.739,9
-1.197,3.869,9.807,0
-1.197,3.869,9.807,10
-1.503,4.06,9.826,10
-1.743,4.28,9.739,3
-1.743,4.28,9.739,10
-2.0,4.348,9.471,7
-2.087,4.348,9.261,1
-2.087,4.348,9.261,10
-2.068,4.194,8.475,10
-2.068,4.194,8.475,10
-2.164,4.204,8.303,9
-2.241,4.07,8.226,0
-2.241,4.07,8.226,10
-2.26,4.118,8.38,10
-2.269,3.955,8.715,0
-2.269,3.955,8.715,10
-2.298,4.051,9.49,10
-2.288,4.079,9.969,0
-2.288,4.079,9.969,10
-2.288,4.146,10.314,10
-2.317,4.175,10.305,0
-2.317,4.175,10.305,10
-2.432,4.233,10.084,10
-2.327,4.204,9.96,0
-2.327,4.204,9.96,10
-2.154,4.166,9.883,10
-2.154,4.166,9.969,2
-2.154,4.166,9.969,10
-2.02,4.146,9.969,8
-2.116,4.137,9.864,1
-2.116,4.137,9.864,10
-2.116,4.271,9.778,9
-2.26,4.376,9.73,0
-2.26,4.376,9.73,10
-2.212,4.348,9.414,10
-2.106,4.213,9.261,10
-1.848,4.06,8.945,0
-1.848,4.06,8.945,10
-1.733,4.012,8.667,0
-1.733,4.012,8.667,10
-1.685,4.021,8.447,10
-1.771,4.118,8.245,0
-1.771,4.118,8.245,10
-1.762,4.089,8.303,0
-1.762,4.089,8.303,10
-1.704,4.146,8.485,1
-1.704,4.146,8.485,10
-1.513,4.204,8.753,9
-1.216,4.079,9.021,0
-1.216,4.079,9.021,10
-0.909,3.878,9.184,10
-0.679,3.936,9.385,0
-0.679,3.936,9.385,10
-0.622,4.041,9.634,10
-0.66,4.07,9.826,2
-0.66,4.07,9.826,10
-0.67,4.166,9.874,8
-0.804,4.348,9.711,2
-0.804,4.348,9.711,10
-0.747,4.367,9.596,8
-0.718,4.309,9.443,10
-0.526,4.357,9.28,10
-0.469,4.348,9.27,2
-0.469,4.348,9.27,10
-0.316,4.29,9.002,8
-0.172,4.376,8.925,1
-0.172,4.376,8.925,10
-0.086,4.616,9.241,9
0.028,4.874,9.376,2
0.028,4.874,9.376,10
0.105,4.855,9.567,8
0.229,4.846,9.96,0
0.229,4.846,9.96,10
0.507,4.941,10.716,10
0.948,4.798,12.201,0
0.948,4.798,12.201,10
1.158,4.558,12.775,2
1.158,4.558,12.775,10
1.177,4.721,13.35,8
0.747,5.162,13.522,10
0.268,5.152,13.273,0
0.268,5.152,13.273,10
0.229,4.884,13.005,10
0.478,4.683,12.747,0
0.478,4.683,12.747,10
0.651,4.367,12.411,0
0.651,4.367,12.411,10
0.708,4.204,12.182,0
0.708,4.204,12.182,10
0.43,4.233,12.546,10
0.047,4.108,13.312,0
0.047,4.108,13.312,10
-0.172,4.099,15.016,10
-0.239,3.897,15.917,0
-0.239,3.897,15.917,10
-0.335,3.61,16.214,10
-0.421,3.102,15.754,10
-0.517,2.643,15.064,0
-0.517,2.643,15.064,10
-0.536,2.365,13.838,0
-0.536,2.365,13.838,10
-0.593,2.355,13.235,10
-0.526,2.135,12.871,10
-0.459,1.953,12.622,0
-0.459,1.953,12.622,10
-0.306,1.79,12.048,1
-0.306,1.79,12.048,10
-0.296,1.618,11.253,9
0.028,1.656,11.109,0
0.028,1.656,11.109,10
0.584,1.953,11.291,0
0.584,1.953,11.291,10
1.216,1.666,11.492,10
1.79,1.379,11.55,0
1.79,1.379,11.55,10
2.26,1.273,11.291,5
2.26,1.273,11.291,10
1.953,1.465,10.678,5
1.273,2.078,9.51,10
0.794,2.547,8.274,10
0.574,2.786,7.834,0
0.574,2.786,7.834,10
0.545,2.853,7.518,0
0.545,2.853,7.518,10
0.545,2.777,7.307,10
0.823,2.681,6.962,0
0.823,2.681,6.962,10
0.747,2.767,7.115,10
0.708,2.633,6.924,0
0.708,2.633,6.924,10
0.794,2.643,6.589,10
0.9,2.652,6.301,0
0.9,2.652,6.301,10
0.833,2.576,6.081,0
0.833,2.576,6.081,10
0.756,2.595,5.995,10
0.823,2.691,5.813,10
0.689,2.796,5.707,0
0.689,2.796,5.707,10
0.44,3.102,5.573,10
0.287,3.246,5.334,0
0.287,3.246,5.334,10
0.057,3.237,5.257,10
-0.086,3.15,5.181,10
-0.162,3.352,5.267,0
-0.162,3.352,5.267,10
-0.316,3.256,5.736,10
-0.632,3.304,6.818,0
-0.632,3.304,6.818,10
-0.632,3.304,6.818,10
-0.277,3.419,7.489,1
-0.277,3.419,7.489,10
0.191,4.051,8.073,9
0.612,4.166,9.002,0
0.612,4.166,9.002,10
0.517,4.415,9.567,0
0.517,4.415,9.567,10
0.421,4.913,9.778,10
0.402,5.535,10.017,10
0.239,5.976,10.506,0
0.239,5.976,10.506,10
0.095,5.707,11.023,10
0.0,5.64,11.071,0
0.0,5.64,11.071,10
-0.277,5.152,11.31,0
-0.277,5.152,11.31,10
-0.814,5.219,11.693,0
-0.814,5.219,11.693,10
-1.676,5.583,12.277,10
-2.078,5.717,13.254,10
-2.164,5.842,15.064,0
-2.164,5.842,15.064,10
-2.499,5.746,16.08,0
-2.499,5.746,16.08,10
-2.633,5.66,16.616,10
-2.739,5.458,16.75,10
-2.815,5.104,16.386,10
-2.949,4.826,15.792,0
-2.949,4.826,15.792,10
-3.237,4.405,14.911,10
-3.62,3.964,13.34,0
-3.62,3.964,13.34,10
-4.021,3.486,12.153,10
-4.3,3.064,10.668,0
-4.3,3.064,10.668,10
-4.434,2.719,9.653,0
-4.434,2.719,9.653,10
-4.002,2.116,7.939,10
-4.002,2.116,7.939,10
-3.811,1.982,7.594,0
-3.811,1.982,7.594,10
-3.438,1.608,6.818,0
-3.438,1.608,6.818,10
-2.624,1.647,6.569,10
-2.174,2.154,7.067,0
-2.174,2.154,7.067,10
-1.522,2.365,7.403,10
-0.22,2.231,7.508,10
0.162,2.643,7.403,0
0.162,2.643,7.403,10
0.134,2.681,6.608,10
0.038,2.71,5.554,10
-0.095,2.767,4.922,10
-0.239,2.94,4.683,0
-0.239,2.94,4.683,10
-0.421,2.901,4.616,0
-0.421,2.901,4.616,10
-0.584,2.94,4.74,0
-0.584,2.94,4.74,10
-0.478,3.007,4.98,0
-0.478,3.007,4.98,10
-0.268,3.122,5.305,10
0.009,3.323,5.736,5
0.009,3.323,5.736,10
0.134,3.15,5.506,5
0.191,3.026,5.19,0
0.191,3.026,5.19,10
0.268,2.911,4.664,10
0.335,3.007,4.549,0
0.335,3.007,4.549,10
0.603,3.792,5.985,7
0.603,3.792,5.985,10
0.603,3.792,5.985,3
0.641,3.917,7.221,1
0.641,3.917,7.221,10
1.072,4.233,7.872,9
1.379,4.424,8.743,0
1.379,4.424,8.743,10
1.292,4.443,9.356,10
1.264,4.453,9.941,10
1.953,4.405,10.946,0
1.953,4.405,10.946,10
2.126,4.348,12.143,0
2.126,4.348,12.143,10
2.231,4.252,12.814,0
2.231,4.252,12.814,10
2.154,4.529,14.451,2
2.154,4.529,14.451,10
2.154,4.529,14.451,10
1.79,4.558,14.193,8
1.321,4.731,12.967,0
1.321,4.731,12.967,10
1.024,4.855,11.224,4
1.024,4.855,11.224,10
1.091,4.788,10.812,6
1.522,4.529,10.707,0
1.522,4.529,10.707,10
1.81,4.491,11.243,10
2.059,4.577,12.565,0
2.059,4.577,12.565,10
2.049,4.788,13.925,10
1.11,5.181,15.467,0
1.11,5.181,15.467,10
0.095,5.64,16.348,0
0.095,5.64,16.348,10
-0.651,5.162,17.114,10
-1.245,5.181,16.76,0
-1.245,5.181,16.76,10
-1.915,4.74,16.261,0
-1.915,4.74,16.261,10
-2.0,4.376,15.543,10
-2.154,4.031,14.298,0
-2.154,4.031,14.298,10
-2.384,3.543,13.034,10
-2.413,3.141,12.402,10
-2.384,2.624,11.674,0
-2.384,2.624,11.674,10
-2.442,2.269,10.649,10
-2.212,1.886,9.835,10
-1.819,1.216,9.012,10
-1.043,0.555,8.676,0
-1.043,0.555,8.676,10
-0.296,0.363,9.05,10
0.038,0.785,9.864,10
-0.057,0.794,10.142,10
-0.555,0.833,9.653,10
-2.097,1.915,8.187,10
-2.432,2.403,6.311,0
-2.432,2.403,6.311,10
-2.604,2.71,5.104,0
-2.604,2.71,5.104,10
-2.547,2.777,4.788,2
-2.547,2.777,4.788,10
-2.279,2.873,4.501,8
-2.087,2.93,3.773,10
-1.829,2.777,3.093,0
-1.829,2.777,3.093,10
-1.58,2.461,3.217,0
-1.58,2.461,3.217,10
-0.967,2.346,3.629,0
-0.967,2.346,3.629,10
-0.747,2.26,3.821,10
-0.651,2.346,3.754,10
-0.555,2.652,3.84,0
-0.555,2.652,3.84,10
-0.229,2.968,4.29,10
-0.153,3.533,5.075,10
-0.268,4.127,5.861,0
-0.268,4.127,5.861,10
-0.603,4.52,6.78,1
-0.603,4.52,6.78,10
-0.833,5.2,7.374,9
-0.842,6.656,8.37,0
-0.842,6.656,8.37,10
-0.153,7.163,10.132,10
0.737,7.441,12.268,10
1.685,6.589,13.589,0
1.685,6.589,13.589,10
0.928,7.096,15.783,10
0.928,6.273,16.032,0
0.928,6.273,16.032,10
0.641,6.186,15.131,0
0.641,6.186,15.131,10
0.153,5.468,13.829,0
0.153,5.468,13.829,10
-0.45,4.606,12.967,10
-1.857,4.606,12.0,10
-2.758,4.587,12.115,0
-2.758,4.587,12.115,10
-3.562,4.855,11.846,0
-3.562,4.855,11.846,10
-4.166,5.391,12.038,10
-4.233,6.11,12.498,0
-4.233,6.11,12.498,10
-3.926,5.803,13.58,10
-3.639,4.855,15.773,10
-1.944,4.271,16.223,0
-1.944,4.271,16.223,10
-2.834,3.495,17.104,10
-3.035,2.691,16.635,10
-2.729,2.403,15.514,0
-2.729,2.403,15.514,10
-3.543,2.298,13.475,10
-4.529,2.298,12.095,0
-4.529,2.298,12.095,10
-5.363,1.934,10.85,10
-5.775,2.135,10.065,10
-5.2,1.781,9.05,10
-4.721,1.944,8.638,0
-4.721,1.944,8.638,10
-4.51,2.145,8.207,0
-4.51,2.145,8.207,10
-4.348,2.135,7.939,10
-3.955,2.135,7.853,10
-2.317,1.503,7.757,0
-2.317,1.503,7.757,10
-1.398,1.455,7.316,10
-0.373,1.484,6.924,0
-0.373,1.484,6.924,10
0.153,1.944,6.177,0
0.153,1.944,6.177,10
0.459,2.269,5.372,0
0.459,2.269,5.372,10
0.948,2.26,4.826,10
1.053,2.384,4.367,10
0.794,2.557,3.897,0
0.794,2.557,3.897,10
0.498,2.968,3.773,0
0.498,2.968,3.773,10
0.22,3.198,3.897,0
0.22,3.198,3.897,10
0.076,3.275,4.146,0
0.076,3.275,4.146,10
-0.114,3.17,4.52,10
-0.162,3.208,4.558,10
-0.258,3.476,4.424,0
-0.258,3.476,4.424,10
0.028,3.639,4.616,10
0.478,3.907,4.874,10
0.517,3.715,5.056,0
0.517,3.715,5.056,10
0.536,3.706,5.372,0
0.536,3.706,5.372,10
0.756,3.878,5.947,10
0.775,4.271,6.684,0
0.775,4.271,6.684,10
0.881,4.529,7.412,10
0.833,4.989,7.623,0
0.833,4.989,7.623,10
0.612,5.401,7.92,10
