,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1.21531456046,-0.398304477246,0.0772455677686,-0.490361392587,0.0,-0.844714466492,-0.424160149091,0.174370445506,-0.278324969653,0.190805133533,-0.30481701662,1.28956759709,-0.296499726664
1,1.48676519365,-0.480473796353,-1.0152274621,-0.119697901116,1.24373429638,-0.270079250732,0.858431888526,0.873455135973,-0.278324969653,0.896220984308,-0.337768753764,0.645389128128,-0.296499726664
2,-1.34347225747,-0.617422661533,-1.37938513872,-0.737470386901,-1.24373429638,-1.05241394207,-2.50967565741,-1.41250891322,-0.278324969653,-1.39449583187,-0.364628789112,-1.72371931517,-0.296499726664
3,1.21390320534,-0.434824174627,-0.651069785478,-0.325622063044,1.24373429638,0.14531970042,1.03048691796,0.757655831417,-0.278324969653,0.778113190463,-0.327044121491,0.517705017063,-0.296499726664
4,1.89793998292,0.0764515887096,0.441403244392,-0.111460934639,1.24373429638,-0.678554886031,1.00441797411,1.24658622843,-0.278324969653,1.24910840482,-0.24533569591,0.653826484619,-0.296499726664
5,0.782969444501,0.277309924306,-1.0152274621,3.29864318689,0.0,-0.671631570178,0.436114998091,0.774811283944,4.7315244841,0.767343482818,-0.179629585823,0.130541192514,-0.296499726664
6,0.686526845186,0.00341219394723,0.805560921015,-0.270708953197,0.0,-0.643938306768,0.509108040882,0.817699915261,-0.278324969653,0.821192021045,-0.239105323274,-0.000253995827062,-0.296499726664
7,-0.77657795418,-0.23396583903,-0.286912108855,-0.160882733502,-1.24373429638,-0.761634676261,-1.00289070265,-0.353159719693,-0.278324969653,-0.345526307208,-0.21555788084,-0.839083254152,2.14962301832
8,-1.32653599613,-0.580902964151,-0.651069785478,-0.65510072213,-1.24373429638,0.463792229636,-1.48777305833,-1.51115276525,-0.278324969653,-1.49501310323,-0.208370533476,-1.29527922979,2.14962301832
9,-0.763405306468,-0.418390310805,1.16971859764,-0.609209051757,0.0,0.879191180787,0.0763635729057,-0.481825613644,-0.278324969653,-0.467511195805,-0.27899168339,-0.706515575833,-0.296499726664
10,0.125748414047,-0.474995841746,-0.286912108855,-0.523309258496,0.0,0.456868913783,0.201494503405,-0.11727224745,-0.278324969653,-0.0991153962812,-0.318290441276,0.307945498741,-0.296499726664
11,0.849773586466,0.00706416368535,-0.651069785478,0.671050880689,1.24373429638,-1.17703362741,0.227563447259,0.91634376729,-0.278324969653,0.920129735281,-0.243304483698,0.0692788657616,-0.296499726664
12,0.870943913145,-0.0696272008151,0.441403244392,-0.243252398273,0.0,1.26689686853,1.43194865331,0.393102465222,-0.278324969653,0.397583520325,-0.230501531056,0.590338062452,-0.296499726664
13,0.300285996222,-0.434824174627,-0.286912108855,-0.462904837664,0.0,-3.10171543442,1.74998976833,3.36099575236,-0.278324969653,3.39299820677,-0.346688690876,-1.11727878742,-0.296499726664
14,-0.611919857788,-0.434824174627,-0.651069785478,-0.325622063044,0.0,-0.817021203081,-0.173898288093,0.363080423301,2.22659975722,0.381787949112,-0.319565124906,-1.02444571849,2.14962301832
15,-0.0276188414496,-0.453084023317,-0.286912108855,-0.490361392587,0.0,-0.844714466492,-0.627497911153,0.00710478336968,2.22659975722,0.024951635794,-0.31521906401,-0.0612279402607,4.5957457633
16,-1.27008179165,-0.617422661533,-1.37938513872,-0.737470386901,-1.24373429638,-0.367005672667,-0.690063376402,-0.340293130298,2.22659975722,-0.31752506733,-0.364628789112,-1.6989516832,-0.296499726664
17,0.130452931086,-0.617422661533,-1.37938513872,-0.737470386901,1.24373429638,1.12843055148,0.738514746797,-0.0915390686594,-0.278324969653,-0.0676678499566,-0.364628789112,0.270769123854,-0.296499726664
18,0.706756268457,-0.391000537769,0.0772455677686,-0.48212442611,1.24373429638,0.844574601525,0.827149155901,0.157214992979,-0.278324969653,0.173286409097,-0.302216085943,0.69439931192,-0.296499726664
19,0.470589513061,0.374087122366,1.53387627426,-0.178386287266,1.24373429638,0.560718651571,0.936638720088,0.423124507144,-0.278324969653,0.410291775347,-0.123385635087,0.140069503139,-0.296499726664
20,0.543979978881,0.779455763297,0.441403244392,0.5227854841,1.24373429638,0.463792229636,0.566459717361,0.178659308638,-0.278324969653,0.148803273716,0.0257776303568,0.526591509723,-0.296499726664
21,-1.26020230587,-0.453084023317,0.0772455677686,-0.552138641166,-1.24373429638,0.609181862539,-1.21144225348,-1.37390914504,-0.278324969653,-1.36218670894,-0.0385246034383,-1.00153268296,-0.296499726664
22,-1.21786165251,-0.579076979282,-1.0152274621,-0.564494090881,-1.24373429638,1.70998908309,-0.455442881716,-1.43395322888,-0.278324969653,-1.41754300623,-0.266639289497,-0.276070327795,-0.296499726664
23,-1.19998448776,1.00770387193,0.805560921015,0.484346307204,-1.24373429638,2.52694035369,0.191066925863,-1.40822005009,4.7315244841,-1.45408821418,4.76237019764,0.343440930489,-0.296499726664
24,-0.316005735987,0.222530378234,-0.286912108855,0.52553113959,0.0,3.32312167673,1.18690058109,-1.08226645208,-0.278324969653,-1.09581593984,0.438486267786,2.59332044813,-0.296499726664
25,0.785321703021,-0.0331075034339,-0.651069785478,0.58044424944,1.24373429638,1.29459013194,0.9522800864,-0.0186283954205,-0.278324969653,-0.017409214278,-0.184276609478,1.10659446243,-0.296499726664
26,0.731219757064,0.0125421182925,0.805560921015,-0.263844814466,0.0,-0.823944518934,0.748942324339,1.12649806074,-0.278324969653,1.13100061098,-0.251656219222,-0.17281882888,-0.296499726664
27,0.893055143232,-0.0696272008151,0.0772455677686,-0.119697901116,0.0,-0.699324833588,0.634238971381,0.954943535475,-0.278324969653,0.961916200945,-0.259933140445,0.0751358487989,-0.296499726664
