-0.938,4.711,9.347,0
-0.938,4.711,9.347,10
-0.938,4.711,9.347,10
-0.9,4.549,9.337,8
-0.861,4.606,9.213,10
-0.861,4.529,9.194,10
-0.919,4.635,9.318,0
-0.919,4.635,9.318,10
-0.9,4.673,9.443,10
-0.814,4.606,9.481,0
-0.814,4.606,9.481,10
-0.814,4.568,9.567,1
-0.814,4.568,9.567,10
-0.852,4.606,9.519,1
-0.852,4.606,9.519,10
-0.804,4.558,9.395,8
-0.737,4.577,9.471,1
-0.737,4.577,9.471,10
-0.737,4.549,9.49,9
-0.785,4.51,9.49,0
-0.785,4.51,9.49,10
-0.747,4.434,9.538,10
-0.775,4.453,9.366,10
-1.197,4.807,8.868,1
-1.197,4.807,8.868,10
-1.283,4.999,9.136,9
-1.331,4.884,9.241,2
-1.331,4.884,9.241,10
-1.187,4.884,9.088,8
-1.12,4.75,9.203,2
-1.12,4.75,9.203,10
-1.101,4.75,9.337,9
-1.063,4.778,9.184,1
-1.063,4.778,9.184,10
-0.957,4.692,9.232,9
-0.986,4.683,9.356,2
-0.986,4.683,9.356,10
-0.976,4.683,9.289,7
-0.9,4.587,9.28,1
-0.9,4.587,9.28,10
-0.842,4.558,9.308,9
-0.938,4.558,9.261,10
-0.938,4.597,9.222,10
-0.976,4.635,9.213,0
-0.976,4.635,9.213,10
-0.996,4.616,9.117,10
-0.986,4.597,9.079,1
-0.986,4.597,9.079,10
-0.89,4.597,9.05,1
-0.89,4.597,9.05,10
-0.919,4.587,9.031,8
-0.861,4.606,9.04,10
-0.976,4.616,9.117,0
-0.976,4.616,9.117,10
-0.938,4.635,9.127,10
-0.948,4.635,9.232,4
-0.948,4.635,9.232,10
-1.024,4.692,9.366,6
-0.986,4.683,9.395,1
-0.986,4.683,9.395,10
-1.043,4.692,9.337,0
-1.043,4.692,9.337,10
-1.005,4.75,9.203,9
-1.005,4.74,9.203,0
-1.005,4.74,9.203,10
-0.996,4.692,9.299,10
-1.053,4.74,9.308,0
-1.053,4.74,9.308,10
-1.101,4.798,9.184,1
-1.101,4.798,9.184,10
-0.967,4.721,9.347,1
-0.967,4.721,9.347,10
-0.948,4.692,9.337,9
-0.938,4.702,9.385,9
-0.938,4.702,9.28,2
-0.938,4.702,9.28,10
-0.89,4.692,9.165,8
-0.938,4.664,9.174,2
-0.938,4.664,9.174,10
-0.938,4.683,9.308,0
-0.938,4.683,9.308,10
-0.948,4.683,9.299,9
-0.986,4.74,9.28,10
-0.948,4.721,9.146,9
-0.957,4.721,9.021,10
-0.823,4.606,8.973,2
-0.823,4.606,8.973,10
-0.89,4.616,8.983,8
-0.976,4.683,9.04,1
-0.976,4.683,9.04,10
-1.015,4.711,9.107,9
-0.996,4.664,9.155,2
-0.996,4.664,9.155,10
-0.9,4.654,9.222,8
-0.871,4.625,9.232,2
-0.871,4.625,9.232,10
-0.881,4.664,9.308,8
-0.804,4.606,9.136,0
-0.804,4.606,9.136,10
-0.909,4.644,9.241,4
-0.909,4.644,9.241,10
-0.842,4.673,9.222,6
-0.9,4.692,9.308,10
-0.814,4.664,9.308,3
-0.814,4.664,9.308,10
-0.852,4.673,9.261,8
-0.823,4.711,9.241,10
-0.794,4.74,9.261,9
-0.814,4.702,9.174,0
-0.814,4.702,9.174,10
-0.861,4.769,9.069,10
-0.861,4.75,8.983,10
-0.833,4.759,9.002,0
-0.833,4.759,9.002,10
-0.948,4.769,9.146,10
-0.986,4.778,9.213,0
-0.986,4.778,9.213,10
-1.005,4.75,9.376,0
-1.005,4.75,9.376,10
-0.928,4.75,9.261,10
-0.976,4.711,9.222,0
-0.976,4.711,9.222,10
-1.034,4.74,9.27,10
-1.015,4.759,9.241,0
-1.015,4.759,9.241,10
-0.967,4.75,9.328,10
-0.861,4.778,9.194,0
-0.861,4.778,9.194,10
-0.861,4.75,9.203,0
-0.861,4.75,9.203,10
-0.814,4.702,9.098,10
-0.928,4.702,9.088,0
-0.928,4.702,9.088,10
-0.89,4.683,9.098,10
-0.871,4.673,9.079,0
-0.871,4.673,9.079,10
-0.861,4.664,9.174,10
-0.948,4.635,9.184,10
-0.948,4.664,9.261,0
-0.948,4.664,9.261,10
-0.938,4.673,9.241,10
-0.89,4.625,9.289,0
-0.89,4.625,9.289,10
-0.909,4.692,9.232,10
-0.9,4.692,9.194,10
-0.833,4.673,9.05,0
-0.833,4.673,9.05,10
-0.871,4.692,9.069,0
-0.871,4.692,9.069,10
-0.871,4.683,9.002,0
-0.871,4.683,9.002,10
-0.938,4.74,9.136,0
-0.938,4.74,9.136,10
-0.986,4.731,9.079,1
-0.986,4.731,9.079,10
-0.986,4.721,9.174,9
-1.015,4.731,9.222,10
-1.005,4.75,9.136,0
-1.005,4.75,9.136,10
-0.996,4.788,9.146,0
-0.996,4.788,9.146,10
-0.871,4.711,9.261,10
-0.833,4.75,9.308,7
-0.833,4.75,9.308,10
-0.909,4.759,9.318,3
-0.928,4.778,9.299,10
-0.957,4.807,9.385,6
-0.957,4.807,9.385,10
-0.957,4.778,9.232,4
-0.909,4.759,9.289,10
-0.89,4.798,9.232,10
-0.938,4.778,9.203,10
-0.909,4.759,9.203,0
-0.909,4.759,9.203,10
-0.928,4.759,9.28,10
-0.919,4.759,9.289,0
-0.919,4.759,9.289,10
-0.967,4.731,9.299,10
-0.9,4.683,9.213,10
-0.852,4.702,9.117,0
-0.852,4.702,9.117,10
-0.919,4.711,9.021,10
-1.015,4.721,9.031,10
-0.976,4.731,8.973,0
-0.976,4.731,8.973,10
-0.89,4.673,8.945,10
-0.89,4.654,9.107,0
-0.89,4.654,9.107,10
-0.871,4.644,9.04,10
-0.833,4.616,9.194,0
-0.833,4.616,9.194,10
-0.823,4.683,9.194,0
-0.823,4.683,9.194,10
-0.823,4.711,9.184,10
-0.842,4.711,9.088,0
-0.842,4.711,9.088,10
-0.823,4.711,9.05,1
-0.823,4.711,9.05,10
-0.833,4.731,9.079,9
-0.842,4.778,9.194,0
-0.842,4.778,9.194,10
-0.842,4.788,9.127,10
-0.986,4.798,9.28,0
-0.986,4.798,9.28,10
-1.005,4.778,9.261,1
-1.005,4.778,9.261,10
-0.919,4.788,9.241,9
-0.938,4.807,9.27,0
-0.938,4.807,9.27,10
-0.986,4.788,9.241,10
-1.063,4.865,9.127,0
-1.063,4.865,9.127,10
-0.948,4.846,9.069,0
-0.948,4.846,9.069,10
-0.823,4.807,9.127,0
-0.823,4.807,9.127,10
-0.804,4.778,9.031,10
-0.823,4.788,8.542,0
-0.823,4.788,8.542,10
-0.775,4.778,8.935,0
-0.775,4.778,8.935,10
-0.775,4.778,8.935,10
-0.9,4.769,8.916,10
-0.948,4.731,8.59,0
-0.948,4.731,8.59,10
-1.187,4.922,8.609,10
-1.158,4.769,8.983,0
-1.158,4.769,8.983,10
